month,sku,variation,category,location,inventory_units,unit_cost,inventory_value
2022-09-01,wild_berry_burst,plus,beverage,3pl_north,3629,12,43548
2022-10-01,wild_berry_burst,plus,beverage,3pl_north,3683,12,44196
2022-11-01,wild_berry_burst,plus,beverage,3pl_north,3278,12,39336
2022-12-01,wild_berry_burst,plus,beverage,3pl_north,3544,12,42528
2023-01-01,wild_berry_burst,plus,beverage,3pl_north,3696,12,44352
2023-02-01,wild_berry_burst,plus,beverage,3pl_north,3690,12,44280
2023-03-01,wild_berry_burst,plus,beverage,3pl_north,3831,12,45972
2023-04-01,wild_berry_burst,plus,beverage,3pl_north,3731,12,44772
2023-05-01,wild_berry_burst,plus,beverage,3pl_north,3975,12,47700
2023-06-01,wild_berry_burst,plus,beverage,3pl_north,3463,12,41556
2023-07-01,wild_berry_burst,plus,beverage,3pl_north,3517,12,42204
2023-08-01,wild_berry_burst,plus,beverage,3pl_north,3535,12,42420
2023-09-01,wild_berry_burst,plus,beverage,3pl_north,3594,12,43128
2023-10-01,wild_berry_burst,plus,beverage,3pl_north,3862,12,46344
2023-11-01,wild_berry_burst,plus,beverage,3pl_north,3428,12,41136
2023-12-01,wild_berry_burst,plus,beverage,3pl_north,3819,12,45828
2024-01-01,wild_berry_burst,plus,beverage,3pl_north,4734,12,56808
2024-02-01,wild_berry_burst,plus,beverage,3pl_north,4924,12,59088
2024-03-01,wild_berry_burst,plus,beverage,3pl_north,4954,12,59448
2024-04-01,wild_berry_burst,plus,beverage,3pl_north,4703,12,56436
2024-05-01,wild_berry_burst,plus,beverage,3pl_north,4838,12,58056
2024-06-01,wild_berry_burst,plus,beverage,3pl_north,4742,12,56904
2024-07-01,wild_berry_burst,plus,beverage,3pl_north,4410,12,52920
2024-08-01,wild_berry_burst,plus,beverage,3pl_north,4765,12,57180
2024-09-01,wild_berry_burst,plus,beverage,3pl_north,4437,12,53244
2024-10-01,wild_berry_burst,plus,beverage,3pl_north,4734,12,56808
2024-11-01,wild_berry_burst,plus,beverage,3pl_north,4915,12,58980
2024-12-01,wild_berry_burst,plus,beverage,3pl_north,4902,12,58824
2025-01-01,wild_berry_burst,plus,beverage,3pl_north,6229,12,74748
2025-02-01,wild_berry_burst,plus,beverage,3pl_north,5544,12,66528
2025-03-01,wild_berry_burst,plus,beverage,3pl_north,6216,12,74592
2025-04-01,wild_berry_burst,plus,beverage,3pl_north,5806,12,69672
2025-05-01,wild_berry_burst,plus,beverage,3pl_north,5911,12,70932
2025-06-01,wild_berry_burst,plus,beverage,3pl_north,6464,12,77568
2025-07-01,wild_berry_burst,plus,beverage,3pl_north,5440,12,65280
2025-08-01,wild_berry_burst,plus,beverage,3pl_north,6139,12,73668
2025-09-01,wild_berry_burst,plus,beverage,3pl_north,6151,12,73812
2025-10-01,wild_berry_burst,plus,beverage,3pl_north,5908,12,70896
2025-11-01,wild_berry_burst,plus,beverage,3pl_north,5715,12,68580
2025-12-01,wild_berry_burst,plus,beverage,3pl_north,5712,12,68544
2026-01-01,wild_berry_burst,plus,beverage,3pl_north,6495,12,77940
2026-02-01,wild_berry_burst,plus,beverage,3pl_north,5962,12,71544
2026-03-01,wild_berry_burst,plus,beverage,3pl_north,5828,12,69936
2022-01-01,wild_berry_burst,plus,beverage,3pl_south,4197,12,50364
2022-02-01,wild_berry_burst,plus,beverage,3pl_south,4624,12,55488
2022-03-01,wild_berry_burst,plus,beverage,3pl_south,4278,12,51336
2022-04-01,wild_berry_burst,plus,beverage,3pl_south,4120,12,49440
2022-05-01,wild_berry_burst,plus,beverage,3pl_south,4440,12,53280
2022-06-01,wild_berry_burst,plus,beverage,3pl_south,4518,12,54216
2022-07-01,wild_berry_burst,plus,beverage,3pl_south,4049,12,48588
2022-08-01,wild_berry_burst,plus,beverage,3pl_south,4050,12,48600
2022-09-01,wild_berry_burst,plus,beverage,3pl_south,3936,12,47232
2022-10-01,wild_berry_burst,plus,beverage,3pl_south,4543,12,54516
2022-11-01,wild_berry_burst,plus,beverage,3pl_south,4480,12,53760
2022-12-01,wild_berry_burst,plus,beverage,3pl_south,4316,12,51792
2023-01-01,wild_berry_burst,plus,beverage,3pl_south,4637,12,55644
2023-02-01,wild_berry_burst,plus,beverage,3pl_south,4603,12,55236
2023-03-01,wild_berry_burst,plus,beverage,3pl_south,4412,12,52944
2023-04-01,wild_berry_burst,plus,beverage,3pl_south,4658,12,55896
2023-05-01,wild_berry_burst,plus,beverage,3pl_south,4083,12,48996
2023-06-01,wild_berry_burst,plus,beverage,3pl_south,4001,12,48012
2023-07-01,wild_berry_burst,plus,beverage,3pl_south,4138,12,49656
2023-08-01,wild_berry_burst,plus,beverage,3pl_south,3954,12,47448
2023-09-01,wild_berry_burst,plus,beverage,3pl_south,4365,12,52380
2023-10-01,wild_berry_burst,plus,beverage,3pl_south,4717,12,56604
2023-11-01,wild_berry_burst,plus,beverage,3pl_south,3939,12,47268
2023-12-01,wild_berry_burst,plus,beverage,3pl_south,4010,12,48120
2024-01-01,wild_berry_burst,plus,beverage,3pl_south,5729,12,68748
2024-02-01,wild_berry_burst,plus,beverage,3pl_south,6286,12,75432
2024-03-01,wild_berry_burst,plus,beverage,3pl_south,5572,12,66864
2024-04-01,wild_berry_burst,plus,beverage,3pl_south,5793,12,69516
2024-05-01,wild_berry_burst,plus,beverage,3pl_south,5254,12,63048
2024-06-01,wild_berry_burst,plus,beverage,3pl_south,5378,12,64536
2024-07-01,wild_berry_burst,plus,beverage,3pl_south,6348,12,76176
2024-08-01,wild_berry_burst,plus,beverage,3pl_south,6323,12,75876
2024-09-01,wild_berry_burst,plus,beverage,3pl_south,5212,12,62544
2024-10-01,wild_berry_burst,plus,beverage,3pl_south,6307,12,75684
2024-11-01,wild_berry_burst,plus,beverage,3pl_south,5945,12,71340
2024-12-01,wild_berry_burst,plus,beverage,3pl_south,6210,12,74520
2025-01-01,wild_berry_burst,plus,beverage,3pl_south,7165,12,85980
2025-02-01,wild_berry_burst,plus,beverage,3pl_south,7253,12,87036
2025-03-01,wild_berry_burst,plus,beverage,3pl_south,7215,12,86580
2025-04-01,wild_berry_burst,plus,beverage,3pl_south,7472,12,89664
2025-05-01,wild_berry_burst,plus,beverage,3pl_south,6710,12,80520
2025-06-01,wild_berry_burst,plus,beverage,3pl_south,6551,12,78612
2025-07-01,wild_berry_burst,plus,beverage,3pl_south,6953,12,83436
2025-08-01,wild_berry_burst,plus,beverage,3pl_south,7527,12,90324
2025-09-01,wild_berry_burst,plus,beverage,3pl_south,6800,12,81600
2025-10-01,wild_berry_burst,plus,beverage,3pl_south,7482,12,89784
2025-11-01,wild_berry_burst,plus,beverage,3pl_south,7910,12,94920
2025-12-01,wild_berry_burst,plus,beverage,3pl_south,6643,12,79716
2026-01-01,wild_berry_burst,plus,beverage,3pl_south,7480,12,89760
2026-02-01,wild_berry_burst,plus,beverage,3pl_south,7149,12,85788
2026-03-01,wild_berry_burst,plus,beverage,3pl_south,7763,12,93156
2022-01-01,wild_berry_burst,plus,beverage,amazon,343,12,4116
2022-02-01,wild_berry_burst,plus,beverage,amazon,372,12,4464
2022-03-01,wild_berry_burst,plus,beverage,amazon,395,12,4740
2022-04-01,wild_berry_burst,plus,beverage,amazon,351,12,4212
2022-05-01,wild_berry_burst,plus,beverage,amazon,326,12,3912
2022-06-01,wild_berry_burst,plus,beverage,amazon,342,12,4104
2022-07-01,wild_berry_burst,plus,beverage,amazon,384,12,4608
2022-08-01,wild_berry_burst,plus,beverage,amazon,387,12,4644
2022-09-01,wild_berry_burst,plus,beverage,amazon,380,12,4560
2022-10-01,wild_berry_burst,plus,beverage,amazon,333,12,3996
2022-11-01,wild_berry_burst,plus,beverage,amazon,382,12,4584
2022-12-01,wild_berry_burst,plus,beverage,amazon,391,12,4692
2023-01-01,wild_berry_burst,plus,beverage,amazon,368,12,4416
2023-02-01,wild_berry_burst,plus,beverage,amazon,392,12,4704
2023-03-01,wild_berry_burst,plus,beverage,amazon,384,12,4608
2023-04-01,wild_berry_burst,plus,beverage,amazon,372,12,4464
2023-05-01,wild_berry_burst,plus,beverage,amazon,366,12,4392
2023-06-01,wild_berry_burst,plus,beverage,amazon,350,12,4200
2023-07-01,wild_berry_burst,plus,beverage,amazon,336,12,4032
2023-08-01,wild_berry_burst,plus,beverage,amazon,368,12,4416
2023-09-01,wild_berry_burst,plus,beverage,amazon,347,12,4164
2023-10-01,wild_berry_burst,plus,beverage,amazon,387,12,4644
2023-11-01,wild_berry_burst,plus,beverage,amazon,396,12,4752
2023-12-01,wild_berry_burst,plus,beverage,amazon,379,12,4548
2024-01-01,wild_berry_burst,plus,beverage,amazon,441,12,5292
2024-02-01,wild_berry_burst,plus,beverage,amazon,460,12,5520
2024-03-01,wild_berry_burst,plus,beverage,amazon,443,12,5316
2024-04-01,wild_berry_burst,plus,beverage,amazon,495,12,5940
2024-05-01,wild_berry_burst,plus,beverage,amazon,506,12,6072
2024-06-01,wild_berry_burst,plus,beverage,amazon,522,12,6264
2024-07-01,wild_berry_burst,plus,beverage,amazon,475,12,5700
2024-08-01,wild_berry_burst,plus,beverage,amazon,519,12,6228
2024-09-01,wild_berry_burst,plus,beverage,amazon,517,12,6204
2024-10-01,wild_berry_burst,plus,beverage,amazon,463,12,5556
2024-11-01,wild_berry_burst,plus,beverage,amazon,516,12,6192
2024-12-01,wild_berry_burst,plus,beverage,amazon,469,12,5628
2025-01-01,wild_berry_burst,plus,beverage,amazon,577,12,6924
2025-02-01,wild_berry_burst,plus,beverage,amazon,619,12,7428
2025-03-01,wild_berry_burst,plus,beverage,amazon,580,12,6960
2025-04-01,wild_berry_burst,plus,beverage,amazon,617,12,7404
2025-05-01,wild_berry_burst,plus,beverage,amazon,614,12,7368
2025-06-01,wild_berry_burst,plus,beverage,amazon,609,12,7308
2025-07-01,wild_berry_burst,plus,beverage,amazon,587,12,7044
2025-08-01,wild_berry_burst,plus,beverage,amazon,607,12,7284
2025-09-01,wild_berry_burst,plus,beverage,amazon,613,12,7356
2025-10-01,wild_berry_burst,plus,beverage,amazon,607,12,7284
2025-11-01,wild_berry_burst,plus,beverage,amazon,594,12,7128
2025-12-01,wild_berry_burst,plus,beverage,amazon,543,12,6516
2026-01-01,wild_berry_burst,plus,beverage,amazon,612,12,7344
2026-02-01,wild_berry_burst,plus,beverage,amazon,561,12,6732
2026-03-01,wild_berry_burst,plus,beverage,amazon,618,12,7416
2022-01-01,wild_berry_burst,plus,beverage,tiktok,516,12,6192
2022-02-01,wild_berry_burst,plus,beverage,tiktok,567,12,6804
2022-03-01,wild_berry_burst,plus,beverage,tiktok,530,12,6360
2022-04-01,wild_berry_burst,plus,beverage,tiktok,526,12,6312
2022-05-01,wild_berry_burst,plus,beverage,tiktok,478,12,5736
2022-06-01,wild_berry_burst,plus,beverage,tiktok,511,12,6132
2022-07-01,wild_berry_burst,plus,beverage,tiktok,516,12,6192
2022-08-01,wild_berry_burst,plus,beverage,tiktok,518,12,6216
2022-09-01,wild_berry_burst,plus,beverage,tiktok,537,12,6444
2022-10-01,wild_berry_burst,plus,beverage,tiktok,532,12,6384
2022-11-01,wild_berry_burst,plus,beverage,tiktok,540,12,6480
2022-12-01,wild_berry_burst,plus,beverage,tiktok,556,12,6672
2023-01-01,wild_berry_burst,plus,beverage,tiktok,561,12,6732
2023-02-01,wild_berry_burst,plus,beverage,tiktok,551,12,6612
2023-03-01,wild_berry_burst,plus,beverage,tiktok,576,12,6912
2023-04-01,wild_berry_burst,plus,beverage,tiktok,477,12,5724
2023-05-01,wild_berry_burst,plus,beverage,tiktok,496,12,5952
2023-06-01,wild_berry_burst,plus,beverage,tiktok,476,12,5712
2023-07-01,wild_berry_burst,plus,beverage,tiktok,544,12,6528
2023-08-01,wild_berry_burst,plus,beverage,tiktok,570,12,6840
2023-09-01,wild_berry_burst,plus,beverage,tiktok,501,12,6012
2023-10-01,wild_berry_burst,plus,beverage,tiktok,573,12,6876
2023-11-01,wild_berry_burst,plus,beverage,tiktok,482,12,5784
2023-12-01,wild_berry_burst,plus,beverage,tiktok,574,12,6888
2024-01-01,wild_berry_burst,plus,beverage,tiktok,684,12,8208
2024-02-01,wild_berry_burst,plus,beverage,tiktok,648,12,7776
2024-03-01,wild_berry_burst,plus,beverage,tiktok,703,12,8436
2024-04-01,wild_berry_burst,plus,beverage,tiktok,670,12,8040
2024-05-01,wild_berry_burst,plus,beverage,tiktok,674,12,8088
2024-06-01,wild_berry_burst,plus,beverage,tiktok,677,12,8124
2024-07-01,wild_berry_burst,plus,beverage,tiktok,747,12,8964
2024-08-01,wild_berry_burst,plus,beverage,tiktok,710,12,8520
2024-09-01,wild_berry_burst,plus,beverage,tiktok,678,12,8136
2024-10-01,wild_berry_burst,plus,beverage,tiktok,720,12,8640
2024-11-01,wild_berry_burst,plus,beverage,tiktok,735,12,8820
2024-12-01,wild_berry_burst,plus,beverage,tiktok,672,12,8064
2025-01-01,wild_berry_burst,plus,beverage,tiktok,866,12,10392
2025-02-01,wild_berry_burst,plus,beverage,tiktok,814,12,9768
2025-03-01,wild_berry_burst,plus,beverage,tiktok,825,12,9900
2025-04-01,wild_berry_burst,plus,beverage,tiktok,913,12,10956
2025-05-01,wild_berry_burst,plus,beverage,tiktok,825,12,9900
2025-06-01,wild_berry_burst,plus,beverage,tiktok,885,12,10620
2025-07-01,wild_berry_burst,plus,beverage,tiktok,918,12,11016
2025-08-01,wild_berry_burst,plus,beverage,tiktok,811,12,9732
2025-09-01,wild_berry_burst,plus,beverage,tiktok,893,12,10716
2025-10-01,wild_berry_burst,plus,beverage,tiktok,838,12,10056
2025-11-01,wild_berry_burst,plus,beverage,tiktok,962,12,11544
2025-12-01,wild_berry_burst,plus,beverage,tiktok,878,12,10536
2026-01-01,wild_berry_burst,plus,beverage,tiktok,935,12,11220
2026-02-01,wild_berry_burst,plus,beverage,tiktok,890,12,10680
2026-03-01,wild_berry_burst,plus,beverage,tiktok,800,12,9600
2022-01-01,wild_berry_burst,plus,beverage,dtc,571,12,6852
2022-02-01,wild_berry_burst,plus,beverage,dtc,558,12,6696
2022-03-01,wild_berry_burst,plus,beverage,dtc,636,12,7632
2022-04-01,wild_berry_burst,plus,beverage,dtc,621,12,7452
2022-05-01,wild_berry_burst,plus,beverage,dtc,631,12,7572
2022-06-01,wild_berry_burst,plus,beverage,dtc,656,12,7872
2022-07-01,wild_berry_burst,plus,beverage,dtc,637,12,7644
2022-08-01,wild_berry_burst,plus,beverage,dtc,579,12,6948
2022-09-01,wild_berry_burst,plus,beverage,dtc,602,12,7224
2022-10-01,wild_berry_burst,plus,beverage,dtc,669,12,8028
2022-11-01,wild_berry_burst,plus,beverage,dtc,653,12,7836
2022-12-01,wild_berry_burst,plus,beverage,dtc,626,12,7512
2023-01-01,wild_berry_burst,plus,beverage,dtc,589,12,7068
2023-02-01,wild_berry_burst,plus,beverage,dtc,595,12,7140
2023-03-01,wild_berry_burst,plus,beverage,dtc,648,12,7776
2023-04-01,wild_berry_burst,plus,beverage,dtc,663,12,7956
2023-05-01,wild_berry_burst,plus,beverage,dtc,640,12,7680
2023-06-01,wild_berry_burst,plus,beverage,dtc,658,12,7896
2023-07-01,wild_berry_burst,plus,beverage,dtc,652,12,7824
2023-08-01,wild_berry_burst,plus,beverage,dtc,576,12,6912
2023-09-01,wild_berry_burst,plus,beverage,dtc,610,12,7320
2023-10-01,wild_berry_burst,plus,beverage,dtc,576,12,6912
2023-11-01,wild_berry_burst,plus,beverage,dtc,586,12,7032
2023-12-01,wild_berry_burst,plus,beverage,dtc,665,12,7980
2024-01-01,wild_berry_burst,plus,beverage,dtc,821,12,9852
2024-02-01,wild_berry_burst,plus,beverage,dtc,832,12,9984
2024-03-01,wild_berry_burst,plus,beverage,dtc,773,12,9276
2024-04-01,wild_berry_burst,plus,beverage,dtc,795,12,9540
2024-05-01,wild_berry_burst,plus,beverage,dtc,781,12,9372
2024-06-01,wild_berry_burst,plus,beverage,dtc,777,12,9324
2024-07-01,wild_berry_burst,plus,beverage,dtc,849,12,10188
2024-08-01,wild_berry_burst,plus,beverage,dtc,786,12,9432
2024-09-01,wild_berry_burst,plus,beverage,dtc,848,12,10176
2024-10-01,wild_berry_burst,plus,beverage,dtc,753,12,9036
2024-11-01,wild_berry_burst,plus,beverage,dtc,767,12,9204
2024-12-01,wild_berry_burst,plus,beverage,dtc,788,12,9456
2025-01-01,wild_berry_burst,plus,beverage,dtc,1052,12,12624
2025-02-01,wild_berry_burst,plus,beverage,dtc,1069,12,12828
2025-03-01,wild_berry_burst,plus,beverage,dtc,1020,12,12240
2025-04-01,wild_berry_burst,plus,beverage,dtc,1021,12,12252
2025-05-01,wild_berry_burst,plus,beverage,dtc,1079,12,12948
2025-06-01,wild_berry_burst,plus,beverage,dtc,932,12,11184
2025-07-01,wild_berry_burst,plus,beverage,dtc,999,12,11988
2025-08-01,wild_berry_burst,plus,beverage,dtc,1098,12,13176
2025-09-01,wild_berry_burst,plus,beverage,dtc,1054,12,12648
2025-10-01,wild_berry_burst,plus,beverage,dtc,999,12,11988
2025-11-01,wild_berry_burst,plus,beverage,dtc,1116,12,13392
2025-12-01,wild_berry_burst,plus,beverage,dtc,1089,12,13068
2026-01-01,wild_berry_burst,plus,beverage,dtc,984,12,11808
2026-02-01,wild_berry_burst,plus,beverage,dtc,1062,12,12744
2026-03-01,wild_berry_burst,plus,beverage,dtc,1052,12,12624
2022-01-01,wild_berry_burst,plus,beverage,in_transit,200,12,2400
2022-02-01,wild_berry_burst,plus,beverage,in_transit,196,12,2352
2022-03-01,wild_berry_burst,plus,beverage,in_transit,202,12,2424
2022-04-01,wild_berry_burst,plus,beverage,in_transit,190,12,2280
2022-05-01,wild_berry_burst,plus,beverage,in_transit,208,12,2496
2022-06-01,wild_berry_burst,plus,beverage,in_transit,190,12,2280
2022-07-01,wild_berry_burst,plus,beverage,in_transit,220,12,2640
2022-08-01,wild_berry_burst,plus,beverage,in_transit,197,12,2364
2022-09-01,wild_berry_burst,plus,beverage,in_transit,209,12,2508
2022-10-01,wild_berry_burst,plus,beverage,in_transit,223,12,2676
2022-11-01,wild_berry_burst,plus,beverage,in_transit,214,12,2568
2022-12-01,wild_berry_burst,plus,beverage,in_transit,209,12,2508
2023-01-01,wild_berry_burst,plus,beverage,in_transit,200,12,2400
2023-02-01,wild_berry_burst,plus,beverage,in_transit,201,12,2412
2023-03-01,wild_berry_burst,plus,beverage,in_transit,215,12,2580
2023-04-01,wild_berry_burst,plus,beverage,in_transit,228,12,2736
2023-05-01,wild_berry_burst,plus,beverage,in_transit,214,12,2568
2023-06-01,wild_berry_burst,plus,beverage,in_transit,210,12,2520
2023-07-01,wild_berry_burst,plus,beverage,in_transit,217,12,2604
2023-08-01,wild_berry_burst,plus,beverage,in_transit,206,12,2472
2023-09-01,wild_berry_burst,plus,beverage,in_transit,189,12,2268
2023-10-01,wild_berry_burst,plus,beverage,in_transit,210,12,2520
2023-11-01,wild_berry_burst,plus,beverage,in_transit,227,12,2724
2023-12-01,wild_berry_burst,plus,beverage,in_transit,194,12,2328
2024-01-01,wild_berry_burst,plus,beverage,in_transit,288,12,3456
2024-02-01,wild_berry_burst,plus,beverage,in_transit,260,12,3120
2024-03-01,wild_berry_burst,plus,beverage,in_transit,279,12,3348
2024-04-01,wild_berry_burst,plus,beverage,in_transit,255,12,3060
2024-05-01,wild_berry_burst,plus,beverage,in_transit,274,12,3288
2024-06-01,wild_berry_burst,plus,beverage,in_transit,291,12,3492
2024-07-01,wild_berry_burst,plus,beverage,in_transit,269,12,3228
2024-08-01,wild_berry_burst,plus,beverage,in_transit,286,12,3432
2024-09-01,wild_berry_burst,plus,beverage,in_transit,293,12,3516
2024-10-01,wild_berry_burst,plus,beverage,in_transit,301,12,3612
2024-11-01,wild_berry_burst,plus,beverage,in_transit,262,12,3144
2024-12-01,wild_berry_burst,plus,beverage,in_transit,271,12,3252
2025-01-01,wild_berry_burst,plus,beverage,in_transit,322,12,3864
2025-02-01,wild_berry_burst,plus,beverage,in_transit,381,12,4572
2025-03-01,wild_berry_burst,plus,beverage,in_transit,376,12,4512
2025-04-01,wild_berry_burst,plus,beverage,in_transit,349,12,4188
2025-05-01,wild_berry_burst,plus,beverage,in_transit,370,12,4440
2025-06-01,wild_berry_burst,plus,beverage,in_transit,348,12,4176
2025-07-01,wild_berry_burst,plus,beverage,in_transit,355,12,4260
2025-08-01,wild_berry_burst,plus,beverage,in_transit,318,12,3816
